Timestamp;Gefsaypce;G_Glob;Ta;Hum_Rel;Tc;EDC;Pot_gen;EACAC;Pot_inv;Vmpp_panel;V_gen;I_gen;;
01/01/2025 05:20;0;0,0;4,7;97,2;4,7000;0;0,0;0;0,0;19,3961184;194,0;0,0000;;
01/01/2025 05:30;0;0,0;4,7;97,5;4,7000;0;0,0;0;0,0;19,3961184;194,0;0,0000;;
01/01/2025 05:40;0;0,0;4,7;97,8;4,7000;0;0,0;0;0,0;19,3961184;194,0;0,0000;;
01/01/2025 05:50;0;0,0;4,8;98,2;4,8000;0;0,0;0;0,0;19,3907188;193,9;0,0000;;
01/01/2025 06:00;0;0,0;4,8;98,5;4,8000;0;0,0;0;0,0;19,3907188;193,9;0,0000;;
01/01/2025 06:10;0;0,0;4,8;98,7;4,8000;0;0,0;0;0,0;19,3907188;193,9;0,0000;;
01/01/2025 06:20;0;0,0;4,9;99,0;4,9000;0;0,0;0;0,0;19,3853192;193,9;0,0000;;
01/01/2025 06:30;0;0,0;4,9;99,2;4,9000;0;0,0;0;0,0;19,3853192;193,9;0,0000;;
01/01/2025 06:40;0;0,0;5,0;99,5;5,0000;0;0,0;0;0,0;19,3799196;193,8;0,0000;;
01/01/2025 06:50;0;0,0;5,0;99,7;5,0000;0;0,0;0;0,0;19,3799196;193,8;0,0000;;
01/01/2025 07:00;0;0,0;5,0;100,0;5,0000;0;0,0;0;0,0;19,3799196;193,8;0,0000;;
01/01/2025 07:10;0;0,0;5,1;100,0;5,1000;0;0,0;0;0,0;19,3745200;193,7;0,0000;;
01/01/2025 07:20;0;0,0;5,1;100,0;5,1000;0;0,0;0;0,0;19,3745200;193,7;0,0000;;
01/01/2025 07:30;0;0,0;5,1;100,0;5,1000;0;0,0;0;0,0;19,3745200;193,7;0,0000;;
01/01/2025 07:40;0;0,0;5,2;100,0;5,2000;0;0,0;0;0,0;19,3691204;193,7;0,0000;;
01/01/2025 07:50;0;0,0;5,2;100,0;5,2000;0;0,0;0;0,0;19,3691204;193,7;0,0000;;
01/01/2025 08:00;0;0,0;5,2;100,0;5,2000;0;0,0;0;0,0;19,3691204;193,7;0,0000;;
01/01/2025 08:10;0;0,0;5,3;99,3;5,3000;0;0,0;0;0,0;19,3637208;193,6;0,0000;;
01/01/2025 08:20;0;0,0;5,3;98,6;5,3000;0;0,0;0;0,0;19,3637208;193,6;0,0000;;
01/01/2025 08:30;0;0,0;5,4;97,9;5,4000;0;0,0;0;0,0;19,3583212;193,6;0,0000;;
01/01/2025 08:40;0;0,0;5,6;97,2;5,6000;0;0,0;0;0,0;19,3475220;193,5;0,0000;;
01/01/2025 08:50;0,001404967;1,4;5,8;96,5;5,8438;0,001256512;1,2;0,000904275;0,0;19,3343605;193,3;0,0062;;
01/01/2025 09:00;0,01540797;15,4;6,0;95,8;6,4813;0,013762228;13,2;0,009904273;2,8;19,2999381;193,0;0,0683;;
01/01/2025 09:10;0,036479512;36,5;6,2;95,2;7,3406;0,032513897;31,2;0,023399301;15,5;19,2535353;192,5;0,1618;;
01/01/2025 09:20;0,054;54,0;6,5;94,6;8,1875;0,048011005;46,0;0,034552117;33,8;19,2078074;192,1;0,2393;;
01/01/2025 09:30;0,0664;66,4;6,6;94,1;8,6750;0,058993468;56,4;0,042455874;49,7;19,1814844;191,8;0,2941;;
01/01/2025 09:40;0,0824;82,4;6,7;93,5;9,2750;0,073096811;69,9;0,052605637;62,4;19,1490868;191,5;0,3648;;
01/01/2025 09:50;0,0972;97,2;6,8;92,9;9,8375;0,086073158;82,2;0,061944335;74,4;19,1187140;191,2;0,4302;;
01/01/2025 10:00;0,1128;112,8;6,8;92,4;10,3250;0,099777218;95,3;0,071806746;87,3;19,0923910;190,9;0,4990;;
01/01/2025 10:10;0,128;128,0;6,9;91,8;10,9000;0,113059341;107,9;0,081365502;100,1;19,0613433;190,6;0,5660;;
01/01/2025 10:20;0,1428;142,8;7,0;91,3;11,4625;0,125956004;120,1;0,090646853;111,9;19,0309706;190,3;0,6312;;
01/01/2025 10:30;0,1536;153,6;7,1;90,7;11,9000;0,135358183;129,0;0,097413326;120,4;19,0073473;190,1;0,6787;;
01/01/2025 10:40;0,1616;161,6;7,2;90,1;12,2500;0,142270867;135,5;0,102388183;126,7;18,9884487;189,9;0,7138;;
01/01/2025 10:50;0,216;216,0;7,3;89,6;14,0500;0,189210279;180,0;0,136169106;169,7;18,8912560;188,9;0,9528;;
01/01/2025 11:00;0,2264;226,4;7,4;89,1;14,4750;0,198147384;188,4;0,142600878;177,9;18,8683077;188,7;0,9983;;
01/01/2025 11:10;0,2372;237,2;7,6;88,5;15,0125;0,207327733;197,0;0,149207707;186,3;18,8392849;188,4;1,0455;;
01/01/2025 11:20;0,2456;245,6;7,7;88,0;15,3750;0,214534306;203,7;0,154394067;192,9;18,8197113;188,2;1,0822;;
01/01/2025 11:30;0,2548;254,8;7,8;87,5;15,7625;0,222408337;211,0;0,160060777;200,1;18,7987879;188,0;1,1224;;
01/01/2025 11:40;0,2628;262,8;7,9;87,0;16,1125;0,229168177;217,3;0,164925636;206,4;18,7798893;187,8;1,1573;;
01/01/2025 11:50;0,2708;270,8;8,0;86,4;16,4625;0,236006409;223,7;0,169846912;212,5;18,7609907;187,6;1,1922;;
01/01/2025 12:00;0,2784;278,4;8,0;85,9;16,7000;0,242499908;229,7;0,174520093;218,4;18,7481666;187,5;1,2254;;
01/01/2025 12:10;0,286;286,0;8,1;85,4;17,0375;0,248889166;235,7;0,179118255;224,2;18,7299430;187,3;1,2585;;
01/01/2025 12:20;0,2908;290,8;8,2;84,9;17,2875;0,252918169;239,5;0,182017811;227,8;18,7164440;187,2;1,2794;;
01/01/2025 12:30;0,2928;292,8;8,3;84,4;17,4500;0,254694928;241,0;0,183296492;229,2;18,7076696;187,1;1,2880;;
01/01/2025 12:40;0,32;320,0;8,4;83,9;18,4000;0,27753994;262,4;0,19973738;250,0;18,6563735;186,6;1,4066;;
01/01/2025 12:50;0,3152;315,2;8,5;83,4;18,3500;0,27353743;258,5;0,19685689;246,2;18,6590733;186,6;1,3856;;
01/01/2025 13:00;0,31;310,0;8,6;82,9;18,2875;0,269195858;254,3;0,193732388;242,2;18,6624480;186,6;1,3628;;
01/01/2025 13:10;0,3048;304,8;8,7;82,9;18,2250;0,264745019;250,1;0,190529249;238,1;18,6658228;186,7;1,3400;;
01/01/2025 13:20;0,2992;299,2;8,8;82,9;18,1500;0,26005878;245,6;0,1871567;233,7;18,6698725;186,7;1,3154;;
01/01/2025 13:30;0,2944;294,4;8,9;82,9;18,1000;0,255936712;241,7;0,184190168;229,9;18,6725723;186,7;1,2944;;
01/01/2025 13:40;0,2912;291,2;8,9;82,9;18,0000;0,253352606;239,2;0,182330462;227,5;18,6779719;186,8;1,2804;;
01/01/2025 13:50;0,288;288,0;9,0;82,9;18,0000;0,250568511;236,5;0,180326831;225,0;18,6779719;186,8;1,2664;;
01/01/2025 14:00;0,2952;295,2;9,0;82,9;18,2250;0,256707392;242,2;0,184744804;230,5;18,6658228;186,7;1,2978;;
01/01/2025 14:10;0,2912;291,2;9,1;82,9;18,2000;0,253253698;239,0;0,182259282;227,3;18,6671727;186,7;1,2802;;
01/01/2025 14:20;0,2872;287,2;9,1;82,9;18,0750;0,249896875;235,8;0,179843474;224,3;18,6739222;186,7;1,2628;;
01/01/2025 14:30;0,2756;275,6;9,1;82,9;17,7125;0,240142879;226,6;0,172823809;215,4;18,6934957;186,9;1,2121;;
01/01/2025 14:40;0,2552;255,2;9,2;82,9;17,1750;0,222746652;210,2;0,160304252;199,3;18,7225185;187,2;1,1229;;
01/01/2025 14:50;0,2344;234,4;9,2;82,9;16,5250;0,205029635;193,6;0,147553833;183,0;18,7576159;187,6;1,0319;;
01/01/2025 15:00;0,1648;164,8;9,3;82,9;14,4500;0,145032137;137,1;0,104375388;128,2;18,8696576;188,7;0,7267;;
01/01/2025 15:10;0,148;148,0;9,3;83,4;13,9250;0,130460951;123,4;0,093888931;115,0;18,8980055;189,0;0,6529;;
01/01/2025 15:20;0,1316;131,6;9,3;83,9;13,4125;0,116233547;109,9;0,083649885;102,2;18,9256784;189,3;0,5808;;
01/01/2025 15:30;0,1204;120,4;9,3;84,4;13,0625;0,106443567;100,7;0,076604322;92,8;18,9445770;189,4;0,5315;;
01/01/2025 15:40;0,1168;116,8;9,3;84,9;12,9500;0,103265828;97,7;0,074317397;89,8;18,9506516;189,5;0,5156;;
01/01/2025 15:50;0,1132;113,2;9,3;85,4;12,8375;0,100126232;94,7;0,072057921;86,8;18,9567261;189,6;0,4998;;
01/01/2025 16:00;0,1092;109,2;9,3;86,0;12,7125;0,096597475;91,4;0,069518378;83,5;18,9634756;189,6;0,4822;;
01/01/2025 16:10;0,1056;105,6;9,2;86,0;12,5000;0,093489161;88,5;0,067281416;80,6;18,9749498;189,7;0,4664;;
01/01/2025 16:20;0,1016;101,6;9,2;86,0;12,3750;0,089956532;85,2;0,064739086;77,3;18,9816992;189,8;0,4487;;
01/01/2025 16:30;0,094;94,0;9,2;86,0;12,1375;0,083271401;78,9;0,059927992;71,1;18,9945233;189,9;0,4153;;
01/01/2025 16:40;0,0824;82,4;9,2;86,0;11,7750;0,073068823;69,2;0,052585495;61,8;19,0140968;190,1;0,3641;;
01/01/2025 16:50;0,0708;70,8;9,2;86,0;11,4125;0,06284556;59,6;0,045228112;52,7;19,0336704;190,3;0,3129;;
01/01/2025 17:00;0,0592;59,2;9,1;86,0;10,9500;0,052641828;49,9;0,037884784;39,8;19,0586435;190,6;0,2618;;
01/01/2025 17:10;0,0448;44,8;9,1;86,5;10,5000;0,0398751;37,8;0,028696944;22,9;19,0829417;190,8;0,1982;;
01/01/2025 17:20;0,034;34,0;9,1;87,0;10,1625;0,030301328;28,7;0,02180698;13,2;19,1011654;191,0;0,1504;;
01/01/2025 17:30;0;0,0;9,1;87,5;9,1000;0;0,0;0;0,0;19,1585361;191,6;0,0000;;
01/01/2025 17:40;0;0,0;9,1;88,1;9,1000;0;0,0;0;0,0;19,1585361;191,6;0,0000;;
01/01/2025 17:50;0;0,0;9,0;88,6;9,0000;0;0,0;0;0,0;19,1639357;191,6;0,0000;;
01/01/2025 18:00;0;0,0;9,0;89,1;9,0000;0;0,0;0;0,0;19,1639357;191,6;0,0000;;
01/01/2025 18:10;0;0,0;9,0;89,1;9,0000;0;0,0;0;0,0;19,1639357;191,6;0,0000;;
01/01/2025 18:20;0;0,0;9,0;89,1;9,0000;0;0,0;0;0,0;19,1639357;191,6;0,0000;;
01/01/2025 18:30;0;0,0;8,9;89,1;8,9000;0;0,0;0;0,0;19,1693353;191,7;0,0000;;
01/01/2025 18:40;0;0,0;8,9;89,1;8,9000;0;0,0;0;0,0;19,1693353;191,7;0,0000;;
01/01/2025 18:50;0;0,0;8,9;89,1;8,9000;0;0,0;0;0,0;19,1693353;191,7;0,0000;;
01/01/2025 19:00;0;0,0;8,9;89,1;8,9000;0;0,0;0;0,0;19,1693353;191,7;0,0000;;
01/01/2025 19:10;0;0,0;8,8;89,1;8,8000;0;0,0;0;0,0;19,1747349;191,7;0,0000;;
01/01/2025 19:20;0;0,0;8,8;89,1;8,8000;0;0,0;0;0,0;19,1747349;191,7;0,0000;;
01/01/2025 19:30;0;0,0;8,8;89,1;8,8000;0;0,0;0;0,0;19,1747349;191,7;0,0000;;
01/01/2025 19:40;0;0,0;8,8;89,1;8,8000;0;0,0;0;0,0;19,1747349;191,7;0,0000;;
01/01/2025 19:50;0;0,0;8,7;89,1;8,7000;0;0,0;0;0,0;19,1801345;191,8;0,0000;;
01/01/2025 20:00;0;0,0;8,7;89,1;8,7000;0;0,0;0;0,0;19,1801345;191,8;0,0000;;
01/01/2025 20:10;0;0,0;8,7;89,1;8,7000;0;0,0;0;0,0;19,1801345;191,8;0,0000;;
01/01/2025 20:20;0;0,0;8,6;89,1;8,6000;0;0,0;0;0,0;19,1855341;191,9;0,0000;;
01/01/2025 20:30;0;0,0;8,6;89,1;8,6000;0;0,0;0;0,0;19,1855341;191,9;0,0000;;
01/01/2025 20:40;0;0,0;8,6;89,1;8,6000;0;0,0;0;0,0;19,1855341;191,9;0,0000;;
01/01/2025 20:50;0;0,0;8,6;89,1;8,6000;0;0,0;0;0,0;19,1855341;191,9;0,0000;;
01/01/2025 21:00;0;0,0;8,7;89,1;8,7000;0;0,0;0;0,0;19,1801345;191,8;0,0000;;
01/01/2025 21:10;0;0,0;8,7;89,1;8,7000;0;0,0;0;0,0;19,1801345;191,8;0,0000;;
01/01/2025 21:20;0;0,0;8,7;89,1;8,7000;0;0,0;0;0,0;19,1801345;191,8;0,0000;;
01/01/2025 21:30;0;0,0;8,7;89,1;8,7000;0;0,0;0;0,0;19,1801345;191,8;0,0000;;
01/01/2025 21:40;0;0,0;8,7;89,1;8,7000;0;0,0;0;0,0;19,1801345;191,8;0,0000;;
01/01/2025 21:50;0;0,0;8,7;89,1;8,7000;0;0,0;0;0,0;19,1801345;191,8;0,0000;;
01/01/2025 22:00;0;0,0;8,7;89,1;8,7000;0;0,0;0;0,0;19,1801345;191,8;0,0000;;
01/01/2025 22:10;0;0,0;8,7;89,1;8,7000;0;0,0;0;0,0;19,1801345;191,8;0,0000;;
01/01/2025 22:20;0;0,0;8,7;89,1;8,7000;0;0,0;0;0,0;19,1801345;191,8;0,0000;;
01/01/2025 22:30;0;0,0;8,7;89,1;8,7000;0;0,0;0;0,0;19,1801345;191,8;0,0000;;
01/01/2025 22:40;0;0,0;8,7;89,1;8,7000;0;0,0;0;0,0;19,1801345;191,8;0,0000;;
01/01/2025 22:50;0;0,0;8,7;89,1;8,7000;0;0,0;0;0,0;19,1801345;191,8;0,0000;;
01/01/2025 23:00;0;0,0;8,7;89,1;8,7000;0;0,0;0;0,0;19,1801345;191,8;0,0000;;
01/01/2025 23:10;0;0,0;8,7;89,1;8,7000;0;0,0;0;0,0;19,1801345;191,8;0,0000;;
01/01/2025 23:20;0;0,0;8,7;89,1;8,7000;0;0,0;0;0,0;19,1801345;191,8;0,0000;;
01/01/2025 23:30;0;0,0;8,8;89,1;8,8000;0;0,0;0;0,0;19,1747349;191,7;0,0000;;
01/01/2025 23:40;0;0,0;8,8;89,1;8,8000;0;0,0;0;0,0;19,1747349;191,7;0,0000;;
01/01/2025 23:50;0;0,0;8,8;89,1;8,8000;0;0,0;0;0,0;19,1747349;191,7;0,0000;;
02/01/2025 00:00;0;0,0;8,8;89,1;8,8000;0;0,0;0;0,0;19,1747349;191,7;0,0000;;
02/01/2025 00:10;0;0,0;8,8;89,1;8,8000;0;0,0;0;0,0;19,1747349;191,7;0,0000;;
02/01/2025 00:20;0;0,0;8,8;89,1;8,8000;0;0,0;0;0,0;19,1747349;191,7;0,0000;;
02/01/2025 00:30;0;0,0;0,9;89,1;0,9000;0;0,0;0;0,0;19,6013031;196,0;0,0000;;
02/01/2025 00:40;0;0,0;0,0;89,1;0,0000;0;0,0;0;0,0;19,6498995;196,5;0,0000;;
02/01/2025 00:50;0;0,0;0,0;89,1;0,0000;0;0,0;0;0,0;19,6498995;196,5;0,0000;;
02/01/2025 01:00;0;0,0;0,0;89,1;0,0000;0;0,0;0;0,0;19,6498995;196,5;0,0000;;
02/01/2025 01:10;0;0,0;0,0;89,7;0,0000;0;0,0;0;0,0;19,6498995;196,5;0,0000;;
02/01/2025 01:20;0;0,0;0,0;90,2;0,0000;0;0,0;0;0,0;19,6498995;196,5;0,0000;;
02/01/2025 01:30;0;0,0;8,7;90,8;8,7000;0;0,0;0;0,0;19,1801345;191,8;0,0000;;
02/01/2025 01:40;0;0,0;8,7;91,3;8,7000;0;0,0;0;0,0;19,1801345;191,8;0,0000;;
02/01/2025 01:50;0;0,0;8,7;91,9;8,7000;0;0,0;0;0,0;19,1801345;191,8;0,0000;;
02/01/2025 02:00;0;0,0;8,7;92,5;8,7000;0;0,0;0;0,0;19,1801345;191,8;0,0000;;
02/01/2025 02:10;0;0,0;8,7;92,5;8,7000;0;0,0;0;0,0;19,1801345;191,8;0,0000;;
02/01/2025 02:20;0;0,0;8,7;92,5;8,7000;0;0,0;0;0,0;19,1801345;191,8;0,0000;;
02/01/2025 02:30;0;0,0;8,7;92,5;8,7000;0;0,0;0;0,0;19,1801345;191,8;0,0000;;
02/01/2025 02:40;0;0,0;8,7;92,5;8,7000;0;0,0;0;0,0;19,1801345;191,8;0,0000;;
02/01/2025 02:50;0;0,0;8,7;92,5;8,7000;0;0,0;0;0,0;19,1801345;191,8;0,0000;;
02/01/2025 03:00;0;0,0;8,7;92,5;8,7000;0;0,0;0;0,0;19,1801345;191,8;0,0000;;
02/01/2025 03:10;0;0,0;8,7;92,5;8,7000;0;0,0;0;0,0;19,1801345;191,8;0,0000;;
02/01/2025 03:20;0;0,0;8,8;92,5;8,8000;0;0,0;0;0,0;19,1747349;191,7;0,0000;;
02/01/2025 03:30;0;0,0;8,8;92,5;8,8000;0;0,0;0;0,0;19,1747349;191,7;0,0000;;
02/01/2025 03:40;0;0,0;8,8;92,5;8,8000;0;0,0;0;0,0;19,1747349;191,7;0,0000;;
02/01/2025 03:50;0;0,0;8,8;92,5;8,8000;0;0,0;0;0,0;19,1747349;191,7;0,0000;;
02/01/2025 04:00;0;0,0;8,8;92,5;8,8000;0;0,0;0;0,0;19,1747349;191,7;0,0000;;
02/01/2025 04:10;0;0,0;8,8;92,5;8,8000;0;0,0;0;0,0;19,1747349;191,7;0,0000;;
02/01/2025 04:20;0;0,0;8,9;92,5;8,9000;0;0,0;0;0,0;19,1693353;191,7;0,0000;;
02/01/2025 04:30;0;0,0;8,9;92,5;8,9000;0;0,0;0;0,0;19,1693353;191,7;0,0000;;
02/01/2025 04:40;0;0,0;8,9;92,5;8,9000;0;0,0;0;0,0;19,1693353;191,7;0,0000;;
02/01/2025 04:50;0;0,0;8,9;92,5;8,9000;0;0,0;0;0,0;19,1693353;191,7;0,0000;;
02/01/2025 05:00;0;0,0;8,9;92,5;8,9000;0;0,0;0;0,0;19,1693353;191,7;0,0000;;
02/01/2025 05:10;0;0,0;8,9;93,0;8,9000;0;0,0;0;0,0;19,1693353;191,7;0,0000;;
02/01/2025 05:20;0;0,0;8,9;93,6;8,9000;0;0,0;0;0,0;19,1693353;191,7;0,0000;;
02/01/2025 05:30;0;0,0;8,9;94,2;8,9000;0;0,0;0;0,0;19,1693353;191,7;0,0000;;
02/01/2025 05:40;0;0,0;8,9;94,7;8,9000;0;0,0;0;0,0;19,1693353;191,7;0,0000;;
02/01/2025 05:50;0;0,0;8,9;95,3;8,9000;0;0,0;0;0,0;19,1693353;191,7;0,0000;;
02/01/2025 06:00;0;0,0;8,9;95,9;8,9000;0;0,0;0;0,0;19,1693353;191,7;0,0000;;
02/01/2025 06:10;0;0,0;8,9;95,9;8,9000;0;0,0;0;0,0;19,1693353;191,7;0,0000;;
02/01/2025 06:20;0;0,0;8,9;95,9;8,9000;0;0,0;0;0,0;19,1693353;191,7;0,0000;;
02/01/2025 06:30;0;0,0;8,9;95,9;8,9000;0;0,0;0;0,0;19,1693353;191,7;0,0000;;
02/01/2025 06:40;0;0,0;8,9;95,9;8,9000;0;0,0;0;0,0;19,1693353;191,7;0,0000;;
02/01/2025 06:50;0;0,0;8,9;95,9;8,9000;0;0,0;0;0,0;19,1693353;191,7;0,0000;;
02/01/2025 07:00;0;0,0;8,9;95,9;8,9000;0;0,0;0;0,0;19,1693353;191,7;0,0000;;
02/01/2025 07:10;0;0,0;8,9;95,9;8,9000;0;0,0;0;0,0;19,1693353;191,7;0,0000;;
02/01/2025 07:20;0;0,0;8,9;95,9;8,9000;0;0,0;0;0,0;19,1693353;191,7;0,0000;;
02/01/2025 07:30;0;0,0;8,9;95,9;8,9000;0;0,0;0;0,0;19,1693353;191,7;0,0000;;
02/01/2025 07:40;0;0,0;8,9;95,9;8,9000;0;0,0;0;0,0;19,1693353;191,7;0,0000;;
02/01/2025 07:50;0;0,0;8,9;95,9;8,9000;0;0,0;0;0,0;19,1693353;191,7;0,0000;;
02/01/2025 08:00;0;0,0;8,9;95,9;8,9000;0;0,0;0;0,0;19,1693353;191,7;0,0000;;
02/01/2025 08:10;0;0,0;8,9;95,9;8,9000;0;0,0;0;0,0;19,1693353;191,7;0,0000;;
02/01/2025 08:20;0;0,0;8,9;95,9;8,9000;0;0,0;0;0,0;19,1693353;191,7;0,0000;;
02/01/2025 08:30;0;0,0;8,9;95,9;8,9000;0;0,0;0;0,0;19,1693353;191,7;0,0000;;
02/01/2025 08:40;0;0,0;8,9;95,9;8,9000;0;0,0;0;0,0;19,1693353;191,7;0,0000;;
02/01/2025 08:50;0,001019094;1,0;8,9;95,9;8,9313;0,000911107;0,8;0,000655697;0,0;19,1676479;191,7;0,0044;;
02/01/2025 09:00;0,011441543;11,4;8,9;95,9;9,2562;0,010216504;9,7;0,007352519;1,5;19,1500992;191,5;0,0505;;
02/01/2025 09:10;0,027185486;27,2;8,9;95,3;9,7500;0,024229324;23,0;0,017437136;8,5;19,1234387;191,2;0,1204;;
02/01/2025 09:20;0,044623748;44,6;8,9;94,7;10,2938;0,039703902;37,7;0,028573737;22,7;19,0940784;190,9;0,1973;;
02/01/2025 09:30;0,062557575;62,6;8,9;94,2;10,8563;0,055541412;52,8;0,03997153;44,6;19,0637056;190,6;0,2768;;
02/01/2025 09:40;0,080488353;80,5;8,9;93,6;11,4156;0,07133531;67,7;0,051337937;60,4;19,0335016;190,3;0,3558;;
02/01/2025 09:50;0,098162564;98,2;9,0;93,0;12,0687;0,086782139;82,4;0,062454568;74,6;18,9982355;190,0;0,4338;;
02/01/2025 10:00;0,115429753;115,4;9,0;92,5;12,6063;0,101875114;96,7;0,073316541;88,7;18,9692127;189,7;0,5096;;
02/01/2025 10:10;0,132189165;132,2;9,0;93,0;13,1312;0,11643136;110,5;0,083792245;102,8;18,9408648;189,4;0,5836;;
02/01/2025 10:20;0,148366741;148,4;9,0;93,6;13,6375;0,130476094;123,8;0,093899829;115,5;18,9135293;189,1;0,6548;;
02/01/2025 10:30;0,163904107;163,9;9,1;94,2;14,2219;0,143813926;136,5;0,103498678;127,6;18,8819754;188,8;0,7229;;
02/01/2025 10:40;0,178752879;178,8;9,1;94,7;14,6875;0,156621628;148,6;0,112716006;139,3;18,8568335;188,6;0,7883;;
02/01/2025 10:50;0,192871519;192,9;9,1;95,3;15,1281;0,168834236;160,1;0,121505063;150,4;18,8330416;188,3;0,8502;;
02/01/2025 11:00;0,206223519;206,2;9,1;95,9;15,5437;0,180299979;170,9;0,129756623;160,8;18,8105995;188,1;0,9085;;
02/01/2025 11:10;0,218776305;218,8;9,2;95,9;16,0375;0,190983311;181,0;0,137445105;170,7;18,7839390;187,8;0,9636;;
02/01/2025 11:20;0,230500558;230,5;9,2;95,9;16,4031;0,201009582;190,4;0,144660718;179,9;18,7641967;187,6;1,0148;;
02/01/2025 11:30;0,241369785;241,4;9,2;95,9;16,7437;0,210291683;199,2;0,151340775;188,5;18,7458043;187,5;1,0625;;
02/01/2025 11:40;0,251360036;251,4;9,3;95,9;17,1562;0,218729078;207,1;0,157412922;196,3;18,7235310;187,2;1,1062;;
02/01/2025 11:50;0,260449722;260,4;9,3;95,9;17,4375;0,226475944;214,3;0,162988115;203,4;18,7083446;187,1;1,1455;;
02/01/2025 12:00;0,268619501;268,6;9,3;95,9;17,6938;0,233438337;220,8;0,167998746;209,8;18,6945081;186,9;1,1813;;
02/01/2025 12:10;0,275852192;275,9;9,4;96,4;18,0219;0,239511991;226,6;0,172369776;215,3;18,6767907;186,8;1,2131;;
02/01/2025 12:20;0,282132728;282,1;9,4;97,0;18,2156;0,244872892;231,5;0,17622786;220,1;18,6663290;186,7;1,2402;;
02/01/2025 12:30;0,287448122;287,4;9,5;97,6;18,4812;0,249324134;235,6;0,179431289;224,1;18,6519863;186,5;1,2632;;
02/01/2025 12:40;0,291787447;291,8;9,5;98,2;18,6187;0,252953545;239,1;0,18204327;227,4;18,6445618;186,4;1,2824;;
02/01/2025 12:50;0,295141819;295,1;9,6;98,8;18,8219;0,255656156;241,6;0,18398826;229,9;18,6335939;186,3;1,2967;;
02/01/2025 13:00;0,297504398;297,5;9,6;99,4;18,8969;0,257628051;243,5;0,185407375;231,7;18,6295442;186,3;1,3072;;
02/01/2025 13:10;0,298870373;298,9;9,7;99,4;19,0406;0,258666091;244,5;0,186154422;232,7;18,6217823;186,2;1,3132;;
02/01/2025 13:20;0,29923697;299,2;9,8;99,4;19,1500;0,258971729;244,7;0,186374381;232,8;18,6158765;186,2;1,3144;;
